45,38,83
45,39,84
45,40,85
45,41,86
45,42,87
45,43,88
45,44,89
45,45,90
45,46,91
45,47,92
45,48,93
45,49,94
45,50,95
46,0,46
46,1,47
46,2,48
46,3,49
46,4,50
46,5,51
46,6,52
46,7,53
46,8,54
46,9,55
46,10,56
46,11,57
46,12,58
46,13,59
46,14,60
46,15,61
46,16,62
46,17,63
46,18,64
46,19,65
46,20,66
46,21,67
46,22,68
46,23,69
46,24,70
46,25,71
46,26,72
46,27,73
46,28,74
46,29,75
46,30,76
46,31,77
46,32,78
46,33,79
46,34,80
46,35,81
46,36,82
46,37,83
46,38,84
46,39,85
46,40,86
46,41,87
46,42,88
46,43,89
46,44,90
46,45,91
46,46,92
46,47,93
46,48,94
46,49,95
46,50,96
47,0,47
47,1,48
47,2,49
47,3,50
47,4,51
47,5,52
47,6,53
47,7,54
47,8,55
47,9,56
47,10,57
47,11,58
47,12,59
47,13,60
47,14,61
47,15,62
47,16,63
47,17,64
47,18,65
47,19,66
47,20,67
47,21,68
47,22,69
47,23,70
47,24,71
47,25,72
47,26,73
47,27,74
47,28,75
47,29,76
47,30,77
47,31,78
47,32,79
47,33,80
47,34,81
47,35,82
47,36,83
47,37,84
47,38,85
47,39,86
47,40,87
47,41,88
47,42,89
47,43,90
47,44,91
47,45,92
47,46,93
47,47,94
47,48,95
47,49,96
47,50,97
48,0,48
48,1,49
48,2,50
48,3,51
48,4,52
48,5,53
48,6,54
48,7,55
48,8,56
48,9,57
48,10,58
48,11,59
48,12,60
48,13,61
48,14,62
48,15,63
48,16,64
48,17,65
48,18,66
48,19,67
48,20,68
48,21,69
48,22,70
48,23,71
48,24,72
48,25,73
48,26,74
48,27,75
48,28,76
48,29,77
48,30,78
48,31,79
48,32,80
48,33,81
48,34,82
48,35,83
48,36,84
48,37,85
48,38,86
48,39,87
48,40,88
48,41,89
48,42,90
48,43,91
48,44,92
48,45,93
48,46,94
48,47,95
48,48,96
48,49,97
48,50,98
49,0,49
49,1,50
49,2,51
49,3,52
49,4,53
49,5,54
49,6,55
49,7,56
49,8,57
49,9,58
49,10,59
49,11,60
49,12,61
49,13,62
49,14,63
49,15,64
49,16,65
49,17,66
49,18,67
49,19,68
49,20,69
49,21,70
49,22,71
49,23,72
49,24,73
49,25,74
49,26,75
49,27,76
49,28,77
49,29,78
49,30,79
49,31,80
49,32,81
49,33,82
49,34,83
49,35,84
49,36,85
49,37,86
49,38,87
49,39,88
49,40,89
49,41,90
49,42,91
49,43,92
49,44,93
49,45,94
49,46,95
49,47,96
49,48,97
49,49,98
49,50,99
50,0,50
50,1,51
50,2,52
50,3,53
50,4,54
50,5,55
50,6,56
50,7,57
50,8,58
50,9,59
50,10,60
50,11,61
50,12,62
50,13,63
50,14,64
50,15,65
50,16,66
50,17,67
50,18,68
50,19,69
50,20,70
50,21,71
50,22,72
50,23,73
50,24,74
50,25,75
50,26,76
50,27,77
50,28,78
50,29,79
50,30,80
50,31,81
50,32,82
50,33,83
50,34,84
50,35,85
50,36,86
50,37,87
50,38,88
50,39,89
50,40,90
50,41,91
50,42,92
50,43,93
50,44,94
50,45,95
50,46,96
50,47,97
50,48,98
50,49,99
50,50,100
